"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_SPECIMEN_SOURCE"|"PCORI_BASECODE"|"OMOP_SOURCECODE"
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\26361001000004100\"|"Thiamine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\26361001000004100\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Thiamine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\47261001000004105\3051001000004102\77551001000004103\"|"Neutrophils/100 leukocytes in Synovial fluid by Manual count (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\47261001000004105\3051001000004102\77551001000004103\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), Neutrophils/100 leukocytes in Body fluid (observable entity), Neutrophils/100 leukocytes in Body fluid by Manual count (observable entity), Neutrophils/100 leukocytes in Synovial fluid by Manual count (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\47261001000004105\21161001000004107\77551001000004103\"|"Neutrophils/100 leukocytes in Synovial fluid by Manual count (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\47261001000004105\21161001000004107\77551001000004103\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), Neutrophils/100 leukocytes in Body fluid (observable entity), Neutrophils/100 leukocytes in Synovial fluid (observable entity), Neutrophils/100 leukocytes in Synovial fluid by Manual count (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\6831001000004106\"|"Beta-2 transferrin (Presence) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\6831001000004106\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Beta-2 transferrin (Presence) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\40065491000004105\111001000004108\40023141000004103\"|"Pentobarbital (Mass/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:3924-8</TestID><TestName>Pentobarb SerPl-mCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>ug/mL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>240</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\40065491000004105\111001000004108\40023141000004103\"||" Clinical laboratory observable (observable entity), Toxicology laboratory observable (observable entity), Barbiturates (Mass/volume) in Unspecified specimen (observable entity), Barbiturates (Mass/volume) in Serum or Plasma (observable entity), Pentobarbital (Mass/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40018691000004102\40095441000004103\"|"Base deficit in Venous blood (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:1924-0</TestID><TestName>Base deficit BldV-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mmol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>30</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40018691000004102\40095441000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Base deficit in Blood (observable entity), Base deficit in Venous blood (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40075801000004105\12871001000004107\"|"Creatine kinase.MM/Creatine kinase.total in Serum or Plasma by Electrophoresis (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40075801000004105\12871001000004107\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Creatine kinase.MM/Creatine kinase.total in Serum or Plasma (observable entity), Creatine kinase.MM/Creatine kinase.total in Serum or Plasma by Electrophoresis (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\82601001000004103\"|"Choriogonadotropin (Units/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\82601001000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Choriogonadotropin (Units/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40012411000004108\111351001000004103\60591001000004104\"|"Urea nitrogen (Mass/volume) in Body fluid (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:3093-2</TestID><TestName>Urea nit Fld-mCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mg/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>410</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40012411000004108\111351001000004103\60591001000004104\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Urea (Mass/volume) in Unspecified specimen (observable entity), Urea (Mass/volume) in Body fluid (observable entity), Urea nitrogen (Mass/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\911751091000004104\39961001000004103\87391001000004108\"|"Other Antibiotic (Mass/volume) in Serum or Plasma --trough (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\4900001000004109\911751091000004104\39961001000004103\87391001000004108\"||" Clinical laboratory observable (observable entity), Toxicology laboratory observable (observable entity), Antibiotic level (observable entity), Other Antibiotic (Mass/volume) in Serum or Plasma (observable entity), Other Antibiotic (Mass/volume) in Serum or Plasma --trough (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\42041001000004109\"|"Indole (Mass/volume) in Serum (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\42041001000004109\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Interferon gamma (Mass/volume) in Serum or Plasma (observable entity), Indole (Mass/volume) in Serum (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\5320001000004100\911751101000004106\31471001000004102\31531001000004107\"|"Chlamydophila psittaci IgM Ab (Titer) in Serum (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\5320001000004100\911751101000004106\31471001000004102\31531001000004107\"||" Clinical laboratory observable (observable entity), Serology_immunology laboratory observable (observable entity), Antimicrobial antibody (observable entity), Chlamydophila psittaci Ab (Titer) in Serum (observable entity), Chlamydophila psittaci IgM Ab (Titer) in Serum (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\5320001000004100\911751111000004109\117691001000004102\101941001000004109\"|"Neutrophil cytoplasmic Ab (Titer) in Serum by Immunofluorescence (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\5320001000004100\911751111000004109\117691001000004102\101941001000004109\"||" Clinical laboratory observable (observable entity), Serology_immunology laboratory observable (observable entity), Autoantibody test (observable entity), Neutrophil cytoplasmic Ab (Titer) in Body fluid by Immunofluorescence (observable entity), Neutrophil cytoplasmic Ab (Titer) in Serum by Immunofluorescence (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40037021000004101\66141001000004106\26991001000004105\"|"Aspartate (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20639-1</TestID><TestName>Aspartate SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>290</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\40037021000004101\66141001000004106\26991001000004105\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Aspartate (Moles/volume) in Unspecified specimen (observable entity), Aspartate (Moles/volume) in Body fluid (observable entity), Aspartate (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\5320001000004100\911751101000004106\95351001000004102\93761001000004102\"|"Coccidioides sp Ab (Presence) in Body fluid by Immune diffusion (ID) (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\5320001000004100\911751101000004106\95351001000004102\93761001000004102\"||" Clinical laboratory observable (observable entity), Serology_immunology laboratory observable (observable entity), Antimicrobial antibody (observable entity), Coccidioides sp Ab (Presence) in Body fluid (observable entity), Coccidioides sp Ab (Presence) in Body fluid by Immune diffusion (ID) (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\5320001000004100\911751101000004106\31471001000004102\8361001000004105\"|"Chlamydophila psittaci Ab (Titer) in Serum by Immunofluorescence (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\5320001000004100\911751101000004106\31471001000004102\8361001000004105\"||" Clinical laboratory observable (observable entity), Serology_immunology laboratory observable (observable entity), Antimicrobial antibody (observable entity), Chlamydophila psittaci Ab (Titer) in Serum (observable entity), Chlamydophila psittaci Ab (Titer) in Serum by Immunofluorescence (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\47261001000004105\47251001000004102\40090301000004100\"|"Neutrophils/100 leukocytes in Cerebral spinal fluid by Microscopy (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\364709006\47261001000004105\47251001000004102\40090301000004100\"||" Clinical laboratory observable (observable entity), Hematology observable (observable entity), Neutrophils/100 leukocytes in Body fluid (observable entity), Neutrophils/100 leukocytes in Cerebral spinal fluid (observable entity), Neutrophils/100 leukocytes in Cerebral spinal fluid by Microscopy (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\40084781000004104\"|"Base deficit in Cord blood (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:59154-5</TestID><TestName>Base deficit BldCo-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mmol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>30</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\40084781000004104\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Base deficit in Cord blood (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\66291001000004100\"|"Ornithine (Moles/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\66291001000004100\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Ornithine (Moles/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\5320001000004100\911751101000004106\31541001000004106\31561001000004100\"|"Chlamydia sp IgG Ab (Titer) in Serum (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\5320001000004100\911751101000004106\31541001000004106\31561001000004100\"||" Clinical laboratory observable (observable entity), Serology_immunology laboratory observable (observable entity), Antimicrobial antibody (observable entity), Chlamydia sp Ab (Titer) in Serum (observable entity), Chlamydia sp IgG Ab (Titer) in Serum (observable entity)"|"@"||||"NELexicon 20180329"|||||||
7|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\16321001000004105\"|"11-Deoxycortisol (Mass/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:1657-6</TestID><TestName>11DC SerPl-mCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcg/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>6020</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\16321001000004105\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Interferon gamma (Mass/volume) in Serum or Plasma (observable entity), 11-Deoxycortisol (Mass/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
